39.234653	39.234653	151	151	60	100.0
40.164566	40.164566	151	151	60	100.0
35.306538	35.306538	151	151	60	100.0
39.374973	39.374973	151	151	60	100.0
18.013885	18.013885	149	149	60	97.98658
20.153704	20.153704	151	151	60	99.337746
24.260265	24.260265	144	144	60	99.30556
40.461483	40.461483	151	151	60	100.0
25.623947	25.623947	151	151	60	100.0
31.188622	31.188622	151	151	60	100.0
21.310709	21.310709	150	150	60	100.0
37.37167	37.37167	143	143	60	100.0
40.461483	40.461483	151	151	60	100.0
40.058254	40.058254	151	151	60	100.0
24.584475	24.584475	146	146	60	100.0
24.212059	24.212059	151	151	60	100.0
40.251804	40.251804	151	151	60	100.0
40.38533	40.38533	151	151	60	100.0
17.034754	17.034754	151	151	60	95.364235
36.552715	36.552715	151	151	60	100.0
22.348236	22.348236	151	151	60	100.0
29.817015	29.817015	151	151	60	100.0
36.947533	36.947533	151	151	60	100.0
24.738468	24.738468	150	150	60	100.0
25.041986	25.041986	151	151	60	100.0
37.833294	37.833294	151	151	60	100.0
28.586777	28.586777	151	151	60	98.6755
36.426163	36.426163	151	151	60	100.0
39.85471	39.85471	151	151	60	100.0
39.3961	39.3961	150	150	60	100.0
21.727991	21.727991	151	151	60	99.337746
20.92606	20.92606	151	151	60	100.0
24.619167	24.619167	150	150	60	100.0
21.117004	21.117004	151	151	60	100.0
25.048948	25.048948	150	150	60	100.0
40.461483	40.461483	151	151	0	100.0
37.653473	37.653473	111	111	60	100.0
34.273182	34.273182	151	151	60	100.0
40.143364	40.143364	151	151	60	100.0
39.61629	39.61629	148	148	60	100.0
21.38301	21.38301	151	151	60	99.337746
36.592617	36.592617	146	146	60	99.31507
31.069796	31.069796	151	151	60	100.0
32.1975	32.1975	150	150	60	99.333336
17.355669	17.355669	133	133	60	93.233086
24.764128	24.764128	151	151	60	100.0
30.29531	30.29531	151	151	60	100.0
36.313057	36.313057	151	151	60	100.0
39.748066	39.748066	151	151	60	100.0
25.083952	25.083952	151	151	60	100.0
40.461483	40.461483	151	151	60	100.0
16.319149	16.319149	151	151	60	92.71523
26.461693	26.461693	108	108	60	100.0
32.113434	32.113434	151	151	60	100.0
25.690367	25.690367	151	151	60	99.337746
40.423237	40.423237	151	151	60	100.0
39.813747	39.813747	151	151	60	100.0
24.618023	24.618023	151	151	60	100.0
23.666538	23.666538	151	151	60	99.337746
40.288563	40.288563	151	151	60	100.0
26.223373	26.223373	151	151	60	100.0
37.717754	37.717754	151	151	60	100.0
40.325634	40.325634	151	151	60	100.0
40.128838	40.128838	151	151	60	100.0
39.576775	39.576775	151	151	60	100.0
29.187769	29.187769	151	151	60	100.0
37.38715	37.38715	150	150	60	100.0
29.761265	29.761265	151	151	60	100.0
19.640448	19.640448	150	150	60	98.0
17.648453	17.648453	150	150	60	97.333336
38.705883	38.705883	151	151	60	100.0
25.59971	25.59971	149	149	60	99.32886
31.840565	31.840565	151	151	60	99.337746
40.051785	40.051785	151	151	60	100.0
37.86682	37.86682	151	151	60	100.0
18.865747	18.865747	150	150	0	96.0
40.316742	40.316742	117	117	60	100.0
40.347748	40.347748	151	151	60	100.0
39.27936	39.27936	151	151	60	100.0
40.072544	40.072544	151	151	60	99.337746
25.07598	25.07598	151	151	60	100.0
37.653004	37.653004	151	151	60	100.0
29.609829	29.609829	151	151	60	100.0
39.608223	39.608223	151	151	60	100.0
40.38533	40.38533	151	151	60	100.0
15.439184	15.439184	151	151	60	96.02649
22.576485	22.576485	148	148	60	99.324326
23.279922	23.279922	151	151	60	100.0
18.452032	18.452032	138	138	60	98.55073
40.461483	40.461483	151	151	60	100.0
40.32738	40.32738	119	119	60	99.15966
38.61474	38.61474	151	151	60	100.0
26.471645	26.471645	151	151	60	98.6755
40.28156	40.28156	141	141	60	100.0
22.55832	22.55832	151	151	60	100.0
21.220024	21.220024	148	148	60	98.64865
39.648674	39.648674	148	148	60	100.0
40.500065	40.500065	151	151	60	100.0
18.993414	18.993414	151	151	60	98.013245
16.522959	16.522959	121	121	60	99.17355
40.215355	40.215355	151	151	60	100.0
28.022587	28.022587	151	151	60	100.0
39.42287	39.42287	151	151	60	100.0
40.261436	40.261436	132	132	60	100.0
36.85959	36.85959	151	151	60	100.0
18.056534	18.056534	150	150	60	99.333336
24.624762	24.624762	151	151	60	98.6755
30.020676	30.020676	151	151	60	100.0
34.394447	34.394447	151	151	60	100.0
40.143364	40.143364	151	151	60	100.0
21.22803	21.22803	151	151	60	99.337746
39.94817	39.94817	151	151	60	100.0
37.224922	37.224922	151	151	0	100.0
30.043583	30.043583	151	151	60	100.0
27.773294	27.773294	151	151	60	100.0
31.673006	31.673006	150	150	60	99.333336
