17.166012	301
33.805885	301
25.18484	295
33.527412	301
30.425295	205
36.037647	301
23.39502	300
37.68945	227
20.192507	292
31.306793	300
32.296024	301
24.239136	264
29.547287	268
34.09053	301
31.568445	287
23.578096	291
19.990868	301
21.166801	261
20.432627	300
32.13326	300
35.81914	301
15.642784	286
29.3093	300
16.008627	251
25.49154	298
22.595797	289
35.240154	300
36.567406	269
24.160088	272
35.99678	282
28.828657	300
35.870663	301
30.626556	295
17.815718	301
22.488245	299
37.65721	188
22.493694	301
35.663074	105
25.902834	301
28.778143	300
36.04208	300
20.734629	263
27.39016	297
37.011288	301
34.463314	291
17.555067	301
32.605457	277
24.453056	300
30.348072	300
37.16541	300
36.25427	301
36.85539	301
30.40448	292
35.286472	300
25.72718	300
21.507711	300
18.339869	228
31.683643	301
32.456432	301
26.86935	301
21.906519	292
21.504494	267
36.890453	247
28.483988	301
25.200052	300
20.66984	301
34.36559	301
21.241764	300
20.563234	301
29.53205	295
37.777225	213
33.76492	301
18.887316	248
20.641897	226
22.406277	301
19.6678	301
37.453835	301
35.677834	296
15.8329525	298
31.651413	301
37.820427	301
23.661495	295
31.032251	289
36.538647	301
21.831991	301
22.170399	301
31.294003	300
24.391996	299
36.859554	301
26.124052	287
24.04798	301
29.249979	300
20.844856	298
25.570654	301
22.565294	300
20.920513	249
30.3302	297
24.273643	294
23.331099	300
20.552542	301
33.237766	301
19.752401	281
31.141802	300
22.339651	280
20.51969	301
29.55423	301
20.120535	298
20.020964	248
33.26558	279
27.639715	214
20.879904	299
37.26918	173
30.785166	222
37.67554	183
26.673801	301
22.363369	300
35.530323	301
30.17777	301
37.795856	301
26.186987	286
29.155592	300
24.92159	282
28.687008	301
35.350903	299
37.458153	300
36.421932	228
22.248535	301
28.20955	259
28.300793	301
35.932186	280
37.764038	190
31.086111	300
26.075384	299
28.874084	301
12.351469	234
37.78735	260
35.681023	301
26.844112	301
22.79453	297
16.893345	299
24.106625	300
19.363571	243
31.006239	301
21.350735	297
36.708675	301
37.739975	301
32.209053	301
25.822815	301
14.537769	294
24.868483	301
22.195633	301
31.922178	300
35.739307	301
32.60624	271
30.997784	300
29.968586	301
26.784698	301
20.968927	295
20.753101	253
28.059683	137
14.901859	184
25.034044	301
31.741901	297
22.699366	288
21.590912	285
34.515915	301
33.801426	300
28.029938	300
27.029684	295
37.82608	212
22.747675	301
37.050327	301
33.937183	301
23.287342	300
23.2106	300
34.863537	301
26.433218	301
37.41932	301
31.911888	271
37.14292	301
18.873419	280
36.761982	301
37.485775	301
29.270906	289
37.091496	300
19.01525	296
36.59476	231
37.512524	288
37.456207	160
25.780893	301
36.434727	301
37.484768	209
33.86911	301
28.456907	299
36.61227	301
36.657417	301
24.756226	287
36.646862	301
27.724413	300
32.382587	300
32.12299	301
37.149162	301
37.666145	266
29.707924	300
24.43378	300
21.250477	301
21.0581	298
16.660128	127
16.317354	299
31.611198	301
19.440813	264
30.429893	301
21.156565	291
37.06224	301
17.47095	293
31.703342	301
26.002716	301
37.383335	300
37.574955	300
37.214306	301
23.91839	295
31.81399	269
22.179485	265
37.36983	301
21.249176	298
23.808588	299
26.443054	301
22.817068	299
36.3079	300
35.25593	301
28.16846	300
37.52306	300
24.072483	301
18.046257	301
37.7189	277
