17.55491	3623
14.007654	447
21.099833	4108
15.714955	273
14.773406	324
17.89215	6019
12.249944	887
15.713906	1855
12.425739	514
19.101902	6342
14.146953	482
18.502228	2809
16.879335	2283
18.113125	3083
15.954108	3190
18.41363	3528
14.637798	3431
16.548653	464
16.4577	2579
14.0812645	4600
20.868162	1975
14.192136	1273
15.368185	6963
10.208527	1898
16.458382	1850
15.230586	4354
11.242621	1338
18.237072	397
14.9318695	596
11.591962	11571
16.099993	1316
19.228365	1768
23.201231	3572
21.602304	392
13.449495	1170
16.332119	2627
16.737041	1980
13.687341	535
13.6853695	206
15.144435	420
19.092884	1072
10.104457	9532
14.136404	2367
16.696728	3715
15.833868	1054
15.961484	950
11.8276005	12515
20.910364	787
16.785088	528
13.16168	2222
24.9603	423
16.004562	344
17.201288	469
13.219893	673
16.94454	648
18.694221	4546
13.627156	3998
13.141168	763
10.930138	2986
15.002916	1329
12.433146	5054
17.543093	5961
16.13883	6222
13.383125	826
14.014484	1553
18.537767	2424
13.099554	449
18.34806	985
21.291162	698
13.912008	7102
19.16747	1257
17.665247	2363
16.08432	3819
13.987822	3386
19.306992	12102
18.841442	589
17.269663	2352
14.750898	6451
16.825005	3103
17.091997	2386
15.15368	336
12.45885	3900
21.810083	342
20.139141	500
10.718763	1094
16.102276	280
12.531414	437
18.259233	3793
16.627169	1898
15.259341	14640
12.718005	432
18.335052	709
14.487779	1706
18.16065	625
19.42548	1235
19.42408	3484
16.15103	563
10.320441	1172
12.483766	319
12.30768	390
17.43008	5593
11.739268	1750
13.041357	312
16.217474	3338
18.663403	856
10.199981	7959
14.376278	772
18.31891	3616
16.114826	2104
15.199529	1850
12.363334	3104
12.62742	5816
17.76361	5401
21.10822	259
17.240881	5911
15.581803	12850
19.183672	1260
16.888796	3236
15.415034	11391
18.24887	1274
17.821499	678
14.667473	802
11.184855	258
25.95971	246
14.764766	2313
17.292517	340
16.386427	4437
18.25127	1279
10.68729	1524
16.389793	562
17.804281	733
20.877626	337
17.285364	773
15.345232	436
21.977795	1906
16.488214	485
18.397423	4896
19.295486	1706
13.406253	1685
18.408869	2666
15.44263	3931
16.949295	281
19.255878	5226
21.471195	328
14.527223	1134
14.384535	200
17.572105	384
18.915537	3627
18.182505	1830
18.04886	6359
17.353586	825
13.933031	3358
14.649725	956
11.422999	1310
18.040995	3530
14.401183	386
16.813051	243
17.064516	6069
19.319857	1314
10.43723	7010
10.267473	1095
17.986116	768
14.142891	1338
22.755737	720
17.392138	1403
21.616573	4200
13.735689	4426
20.90545	2129
17.27845	3241
19.54644	3143
15.292258	6175
17.273031	4293
17.483313	2010
13.743379	4138
13.697886	684
15.272007	2797
12.8298855	3358
17.76012	788
11.707727	3362
10.12929	2280
16.461737	881
13.20653	371
10.838773	9782
17.486752	20841
20.011818	1680
17.449297	1949
17.62857	555
19.483305	533
18.103354	1849
11.773979	1812
17.88178	749
11.656272	1190
18.999529	488
14.252184	949
14.407328	7174
14.853425	754
17.433498	5224
10.08983	434
14.839194	4622
17.379705	3545
22.571508	278
16.730753	2763
15.064481	1261
11.978829	1045
15.748078	4769
15.5965185	5235
17.068079	3896
20.250942	451
12.956107	1144
15.683437	2072
16.164131	5333
16.537476	1128
12.816822	14019
12.293305	1816
17.333252	1376
21.844507	2547
13.236129	3068
16.518719	1843
16.774397	4901
16.798323	2051
20.410542	3133
20.95262	4641
16.608725	6765
19.107273	1729
11.518922	5875
19.484276	17748
10.7862215	7774
18.193008	1107
14.314182	593
12.317468	1932
11.8075075	224
18.209736	855
17.36298	7051
15.8413105	12326
12.35632	1188
15.592379	3205
17.8554	5923
14.420324	5821
17.782358	4416
18.30044	1051
14.604247	16818
17.947704	4859
18.580624	4853
24.693195	4714
23.03453	3640
17.265646	418
17.664694	876
19.360706	1873
18.366247	686
21.996887	2825
19.92496	707
14.031916	8761
14.306763	433
14.655178	6377
16.964788	4125
13.569972	457
18.212439	926
15.660582	5771
17.999567	2366
13.962853	448
14.735421	3709
17.331081	660
15.951039	1511
19.751644	815
19.12215	4678
12.528069	370
10.979523	521
23.922268	436
13.841259	3212
15.310254	4770
17.250784	4450
16.06491	1041
19.490206	4881
14.142155	996
15.940588	14443
12.135715	3574
17.431799	3896
14.459841	1086
16.908953	338
14.368058	1687
13.907392	441
15.992051	3629
18.064661	8583
20.038048	10725
18.271261	2090
19.571817	5584
16.4795	1229
12.398654	8366
13.19471	219
13.722938	1341
15.50052	6511
19.017004	1010
15.167552	2212
16.15714	1008
18.642113	1440
18.041632	685
15.085919	871
14.635313	1810
17.04612	5487
16.49306	1340
22.220125	423
18.114618	289
11.360898	2852
15.618451	1643
17.575232	436
10.414242	2128
17.637978	693
20.274643	1090
16.069004	1370
13.179516	350
18.54618	5058
12.7865305	17127
21.61156	1463
15.820611	533
10.208759	257
11.463023	1024
13.020704	2807
11.065448	217
16.701283	2990
16.877115	1610
16.43699	1676
12.635682	739
11.876733	1447
10.280975	2529
21.652105	787
17.236536	534
13.784632	6059
13.833614	694
17.525223	14331
19.774115	804
17.321676	2211
13.636695	1024
18.050283	1651
20.793253	7693
11.649303	709
14.812525	533
19.30659	1352
18.986397	2663
14.361235	4490
13.741462	1310
16.738943	251
16.243196	895
15.292876	1138
19.587902	1395
11.326335	4432
17.845837	5577
12.632574	748
12.557606	4175
20.734018	632
15.795546	1144
16.172924	315
13.835788	2491
15.067076	599
16.463713	411
20.676907	1136
19.995518	818
14.21499	813
20.277964	219
19.051746	1140
22.39587	1011
18.834908	3368
16.741669	3413
17.15883	3101
15.535201	2039
16.759521	2027
18.03898	1650
16.135647	3699
13.320796	1938
21.860268	1855
15.645404	834
17.668055	496
11.869121	919
15.161481	949
24.1304	693
16.722452	1308
16.408562	431
20.27213	4356
19.567448	789
14.116603	969
14.731842	521
19.041155	5691
16.779343	5621
19.282234	401
17.458385	436
19.18827	1186
13.647744	749
17.497036	4169
15.7701845	369
13.119246	911
13.4552355	397
23.585375	373
22.752676	725
18.636555	672
18.7752	1769
14.986345	1003
20.661589	5729
16.254929	4519
16.573586	9716
19.840757	294
14.337855	686
23.067385	1161
16.905716	432
17.57771	3614
18.338549	399
11.116405	3719
16.232973	428
17.855146	693
15.052399	595
13.198097	341
18.95881	1167
17.903675	3101
15.417647	5881
18.012325	317
20.530212	688
15.375948	4325
17.46587	1705
13.929639	1615
17.26186	4179
14.937053	1672
16.092281	1301
16.182425	2883
10.3753805	3653
15.398664	562
19.068768	532
15.606026	3691
12.698165	8219
16.943264	5680
18.365376	7524
13.290827	1208
14.330229	2896
10.254077	1918
13.095677	1009
15.890037	388
13.505683	258
12.786941	950
15.761674	2831
18.708807	1585
14.99401	11685
15.991281	1515
13.878698	1774
13.28756	764
18.413168	16471
10.230521	1158
10.704333	1903
16.443708	3865
11.893516	10451
18.14721	1068
18.411663	2624
11.798779	3869
17.190052	5855
25.29818	207
16.521154	2486
16.402767	712
16.3972	715
12.734608	787
21.49249	398
14.290253	404
14.024574	3541
17.438686	538
11.707529	3762
17.5949	460
16.0351	1851
13.870509	6908
19.331251	881
12.656967	2379
12.561054	1732
20.022083	1491
10.081056	3846
12.911858	2065
17.969141	2949
19.04302	5525
15.995286	1066
12.459066	6977
10.184326	7211
18.31603	904
15.930803	879
11.76644	1349
14.893965	628
12.471736	283
18.57837	500
13.238601	5132
15.507412	831
13.648054	738
15.195442	1183
15.231927	6091
18.782566	945
15.006111	398
14.686607	2181
18.897102	665
17.014431	3220
18.761381	4334
19.367115	646
12.635572	463
16.717958	4338
15.071761	1386
14.415388	1191
17.100622	269
12.968308	1057
